campaign	source_path	line	dependency_syntax	dependency_token	resolution_kind	resolved_path	resolved_sha256	source_unit	dependency_unit
vulkan	renderer/src/ore/vulkan/ore_buffer_vulkan.hpp	5	cpp-include	vulkan/vulkan.h	external-sdk-or-system	-	-	vulkan:ore:buffer	-
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	5	cpp-include	rive/renderer/ore/ore_context_vulkan.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_vulkan.hpp	2a72affe28481f467a249185998c6dfbe325bfb75663ff524ae9b025930672fd	vulkan:ore:context	vulkan:ore:context
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	6	cpp-include	ore_buffer_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_buffer_vulkan.hpp	14324b56728e053d8d1d5061d6375bd7a16cef8bf10888a9a7db8cfb4ee38b22	vulkan:ore:context	vulkan:ore:buffer
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	7	cpp-include	ore_texture_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_texture_vulkan.hpp	ee5cb5071865fcc72e23a165fa02d4cc5a14ccf5f8d6d89e54b2ea4152296f2f	vulkan:ore:context	vulkan:ore:texture
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	8	cpp-include	ore_sampler_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_sampler_vulkan.hpp	9569178cb8c22807af058d0b4449198051da285d36fe54e66a717a66af3bc90e	vulkan:ore:context	vulkan:ore:sampler
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	9	cpp-include	ore_shader_module_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_shader_module_vulkan.hpp	b421cebd8e3c08be85155921f3016403e9dd30f73e9d16005f8764bf667e8435	vulkan:ore:context	vulkan:ore:shader_module
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	10	cpp-include	ore_pipeline_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_pipeline_vulkan.hpp	163aedaefc7047fbb16bc02ecfff9d0d059c434eab3a2108bb043076b1a4835c	vulkan:ore:context	vulkan:ore:pipeline
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	11	cpp-include	ore_render_pass_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	154f154fd27609f68636ed4c3cb9e1be7d9d5edec668a045a4243f6423f7026e	vulkan:ore:context	vulkan:ore:render_pass
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	12	cpp-include	ore_bind_group_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_bind_group_vulkan.hpp	e0579ebf40af1789cd74908acd14bc468ff9583431ae0c064999f194dfa40b37	vulkan:ore:context	vulkan:ore:bind_group
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	13	cpp-include	ore_bind_group_layout_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_bind_group_layout_vulkan.hpp	79ec54b47b411fda5a54d66e35839fc89c5376554f25dcab21d3f1586424e1d9	vulkan:ore:context	vulkan:ore:bind_group_layout
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	14	cpp-include	rive/renderer/render_canvas.hpp	pinned-source-external	renderer/include/rive/renderer/render_canvas.hpp	5dcb7b8ddcde6fe878555613fa8aa3fd37e56a7a4d36f7314d6706f4b20ae86d	vulkan:ore:context	-
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	15	cpp-include	rive/renderer/vulkan/render_target_vulkan.hpp	owned-source	renderer/include/rive/renderer/vulkan/render_target_vulkan.hpp	b9ad83d61ac6c283b24549e6c6f4d8af81fcdb97c0d0dba7e161ddb11c4c871b	vulkan:ore:context	vulkan:renderer:render_target
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	17	cpp-include	ore_vulkan_dsl.hpp	owned-source	renderer/src/ore/vulkan/ore_vulkan_dsl.hpp	5f75e1cce3b43bbd34dc99af668be50848ff7c07288ad556f7856cbac25ade54	vulkan:ore:context	vulkan:ore:vulkan_dsl
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	19	cpp-include	vk_mem_alloc.h	external-sdk-or-system	-	-	vulkan:ore:context	-
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	23	cpp-include	cassert	external-sdk-or-system	-	-	vulkan:ore:context	-
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	24	cpp-include	cstring	external-sdk-or-system	-	-	vulkan:ore:context	-
vulkan	renderer/src/ore/vulkan/ore_context_vulkan.cpp	25	cpp-include	string	external-sdk-or-system	-	-	vulkan:ore:context	-
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	5	cpp-include	rive/renderer/ore/ore_context_vulkan.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_vulkan.hpp	2a72affe28481f467a249185998c6dfbe325bfb75663ff524ae9b025930672fd	vulkan:ore:pipeline	vulkan:ore:context
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	6	cpp-include	ore_pipeline_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_pipeline_vulkan.hpp	163aedaefc7047fbb16bc02ecfff9d0d059c434eab3a2108bb043076b1a4835c	vulkan:ore:pipeline	vulkan:ore:pipeline
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	7	cpp-include	ore_bind_group_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_bind_group_vulkan.hpp	e0579ebf40af1789cd74908acd14bc468ff9583431ae0c064999f194dfa40b37	vulkan:ore:pipeline	vulkan:ore:bind_group
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	8	cpp-include	ore_bind_group_layout_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_bind_group_layout_vulkan.hpp	79ec54b47b411fda5a54d66e35839fc89c5376554f25dcab21d3f1586424e1d9	vulkan:ore:pipeline	vulkan:ore:bind_group_layout
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	9	cpp-include	ore_shader_module_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_shader_module_vulkan.hpp	b421cebd8e3c08be85155921f3016403e9dd30f73e9d16005f8764bf667e8435	vulkan:ore:pipeline	vulkan:ore:shader_module
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	10	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	vulkan:ore:pipeline	-
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	11	cpp-include	ore_vulkan_dsl.hpp	owned-source	renderer/src/ore/vulkan/ore_vulkan_dsl.hpp	5f75e1cce3b43bbd34dc99af668be50848ff7c07288ad556f7856cbac25ade54	vulkan:ore:pipeline	vulkan:ore:vulkan_dsl
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.cpp	13	cpp-include	cassert	external-sdk-or-system	-	-	vulkan:ore:pipeline	-
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.hpp	2	cpp-include	rive/renderer/ore/ore_pipeline.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_pipeline.hpp	3ce769356bb77fc600ee14ba1c6940455234515ea5d3b84a9b6b6bfa907eaa84	vulkan:ore:pipeline	-
vulkan	renderer/src/ore/vulkan/ore_pipeline_vulkan.hpp	3	cpp-include	vulkan/vulkan.h	external-sdk-or-system	-	-	vulkan:ore:pipeline	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	5	cpp-include	rive/renderer/ore/ore_context_vulkan.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_vulkan.hpp	2a72affe28481f467a249185998c6dfbe325bfb75663ff524ae9b025930672fd	vulkan:ore:render_pass	vulkan:ore:context
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	6	cpp-include	ore_render_pass_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	154f154fd27609f68636ed4c3cb9e1be7d9d5edec668a045a4243f6423f7026e	vulkan:ore:render_pass	vulkan:ore:render_pass
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	7	cpp-include	ore_bind_group_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_bind_group_vulkan.hpp	e0579ebf40af1789cd74908acd14bc468ff9583431ae0c064999f194dfa40b37	vulkan:ore:render_pass	vulkan:ore:bind_group
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	8	cpp-include	ore_buffer_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_buffer_vulkan.hpp	14324b56728e053d8d1d5061d6375bd7a16cef8bf10888a9a7db8cfb4ee38b22	vulkan:ore:render_pass	vulkan:ore:buffer
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	9	cpp-include	ore_texture_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_texture_vulkan.hpp	ee5cb5071865fcc72e23a165fa02d4cc5a14ccf5f8d6d89e54b2ea4152296f2f	vulkan:ore:render_pass	vulkan:ore:texture
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	10	cpp-include	ore_sampler_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_sampler_vulkan.hpp	9569178cb8c22807af058d0b4449198051da285d36fe54e66a717a66af3bc90e	vulkan:ore:render_pass	vulkan:ore:sampler
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	11	cpp-include	ore_pipeline_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_pipeline_vulkan.hpp	163aedaefc7047fbb16bc02ecfff9d0d059c434eab3a2108bb043076b1a4835c	vulkan:ore:render_pass	vulkan:ore:pipeline
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	12	cpp-include	rive/renderer/vulkan/render_target_vulkan.hpp	owned-source	renderer/include/rive/renderer/vulkan/render_target_vulkan.hpp	b9ad83d61ac6c283b24549e6c6f4d8af81fcdb97c0d0dba7e161ddb11c4c871b	vulkan:ore:render_pass	vulkan:renderer:render_target
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	13	cpp-include	rive/rive_types.hpp	pinned-source-external	include/rive/rive_types.hpp	c18c809de68463e887d1f18b75084991f949848fe3c492b88a9fed77c2661b86	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	15	cpp-include	algorithm	external-sdk-or-system	-	-	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	16	cpp-include	cassert	external-sdk-or-system	-	-	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	17	cpp-include	cmath	external-sdk-or-system	-	-	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	18	cpp-include	cstring	external-sdk-or-system	-	-	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	19	cpp-include	iterator	external-sdk-or-system	-	-	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.cpp	20	cpp-include	utility	external-sdk-or-system	-	-	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	2	cpp-include	rive/renderer/ore/ore_render_pass.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_render_pass.hpp	3c9ecf3d00b1ac158655a09a3fb06c65c4d3b45fabc77d565f7d64c5a0cafaca	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	3	cpp-include	rive/renderer/vulkan/vkutil.hpp	owned-source	renderer/include/rive/renderer/vulkan/vkutil.hpp	a953efddf15863a2bd98e4e747581785bd1e852ae1f6491693ee2e30a568115c	vulkan:ore:render_pass	vulkan:renderer:vkutil
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	4	cpp-include	rive/renderer/ore/ore_texture.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_texture.hpp	3280b33c7f1f1f3c99a48c5ca6ea0c1434dae389c4ed391cdc6a5cd272b53c69	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	5	cpp-include	ore_pipeline_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_pipeline_vulkan.hpp	163aedaefc7047fbb16bc02ecfff9d0d059c434eab3a2108bb043076b1a4835c	vulkan:ore:render_pass	vulkan:ore:pipeline
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	6	cpp-include	rive/refcnt.hpp	pinned-source-external	include/rive/refcnt.hpp	5a3c11ae5b6c5615c9bc8f719b0bcaa770984ef4a18381891e266936b2f2df7d	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	7	cpp-include	vulkan/vulkan.h	external-sdk-or-system	-	-	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_render_pass_vulkan.hpp	8	cpp-include	cstdint	external-sdk-or-system	-	-	vulkan:ore:render_pass	-
vulkan	renderer/src/ore/vulkan/ore_sampler_vulkan.cpp	5	cpp-include	ore_sampler_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_sampler_vulkan.hpp	9569178cb8c22807af058d0b4449198051da285d36fe54e66a717a66af3bc90e	vulkan:ore:sampler	vulkan:ore:sampler
vulkan	renderer/src/ore/vulkan/ore_sampler_vulkan.hpp	2	cpp-include	rive/renderer/ore/ore_sampler.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_sampler.hpp	e185a80af7fbe556f56a060b3a075a7727acc74da9048a2327c91ce566e80671	vulkan:ore:sampler	-
vulkan	renderer/src/ore/vulkan/ore_sampler_vulkan.hpp	3	cpp-include	vulkan/vulkan.h	external-sdk-or-system	-	-	vulkan:ore:sampler	-
vulkan	renderer/src/ore/vulkan/ore_shader_module_vulkan.cpp	5	cpp-include	ore_shader_module_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_shader_module_vulkan.hpp	b421cebd8e3c08be85155921f3016403e9dd30f73e9d16005f8764bf667e8435	vulkan:ore:shader_module	vulkan:ore:shader_module
vulkan	renderer/src/ore/vulkan/ore_shader_module_vulkan.hpp	2	cpp-include	rive/renderer/ore/ore_shader_module.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_shader_module.hpp	7ed17ed2d9adf6ea941b0b53fdac1c96d3e7d2a4f2da3e01495ef16a67a65248	vulkan:ore:shader_module	-
vulkan	renderer/src/ore/vulkan/ore_shader_module_vulkan.hpp	3	cpp-include	vulkan/vulkan.h	external-sdk-or-system	-	-	vulkan:ore:shader_module	-
vulkan	renderer/src/ore/vulkan/ore_texture_vulkan.cpp	5	cpp-include	ore_texture_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_texture_vulkan.hpp	ee5cb5071865fcc72e23a165fa02d4cc5a14ccf5f8d6d89e54b2ea4152296f2f	vulkan:ore:texture	vulkan:ore:texture
vulkan	renderer/src/ore/vulkan/ore_texture_vulkan.cpp	6	cpp-include	ore_buffer_vulkan.hpp	owned-source	renderer/src/ore/vulkan/ore_buffer_vulkan.hpp	14324b56728e053d8d1d5061d6375bd7a16cef8bf10888a9a7db8cfb4ee38b22	vulkan:ore:texture	vulkan:ore:buffer
vulkan	renderer/src/ore/vulkan/ore_texture_vulkan.cpp	7	cpp-include	rive/renderer/ore/ore_context_vulkan.hpp	owned-source	renderer/include/rive/renderer/ore/ore_context_vulkan.hpp	2a72affe28481f467a249185998c6dfbe325bfb75663ff524ae9b025930672fd	vulkan:ore:texture	vulkan:ore:context
vulkan	renderer/src/ore/vulkan/ore_texture_vulkan.cpp	9	cpp-include	vk_mem_alloc.h	external-sdk-or-system	-	-	vulkan:ore:texture	-
vulkan	renderer/src/ore/vulkan/ore_texture_vulkan.cpp	11	cpp-include	cassert	external-sdk-or-system	-	-	vulkan:ore:texture	-
vulkan	renderer/src/ore/vulkan/ore_texture_vulkan.hpp	2	cpp-include	rive/renderer/ore/ore_texture.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_texture.hpp	3280b33c7f1f1f3c99a48c5ca6ea0c1434dae389c4ed391cdc6a5cd272b53c69	vulkan:ore:texture	-
vulkan	renderer/src/ore/vulkan/ore_texture_vulkan.hpp	3	cpp-include	rive/renderer/vulkan/render_target_vulkan.hpp	owned-source	renderer/include/rive/renderer/vulkan/render_target_vulkan.hpp	b9ad83d61ac6c283b24549e6c6f4d8af81fcdb97c0d0dba7e161ddb11c4c871b	vulkan:ore:texture	vulkan:renderer:render_target
vulkan	renderer/src/ore/vulkan/ore_texture_vulkan.hpp	4	cpp-include	rive/renderer/vulkan/vulkan_context.hpp	owned-source	renderer/include/rive/renderer/vulkan/vulkan_context.hpp	d1491ee3c8c551e628c1189d8461aa72618e74248380f6b582ac9a9fa7729777	vulkan:ore:texture	vulkan:renderer:vulkan_context
vulkan	renderer/src/ore/vulkan/ore_texture_vulkan.hpp	5	cpp-include	vulkan/vulkan.h	external-sdk-or-system	-	-	vulkan:ore:texture	-
vulkan	renderer/src/ore/vulkan/ore_vulkan_dsl.hpp	12	cpp-include	rive/renderer/ore/ore_types.hpp	pinned-source-external	renderer/include/rive/renderer/ore/ore_types.hpp	be22ccf441b8556c8b0c7efaf5c709571ac0397a7cfa29ae10b9c56aa3ba9951	vulkan:ore:vulkan_dsl	-
vulkan	renderer/src/ore/vulkan/ore_vulkan_dsl.hpp	14	cpp-include	vulkan/vulkan.h	external-sdk-or-system	-	-	vulkan:ore:vulkan_dsl	-
vulkan	renderer/src/ore/vulkan/ore_vulkan_dsl.hpp	15	cpp-include	cassert	external-sdk-or-system	-	-	vulkan:ore:vulkan_dsl	-
vulkan	renderer/src/ore/vulkan/ore_vulkan_dsl.hpp	16	cpp-include	cstdint	external-sdk-or-system	-	-	vulkan:ore:vulkan_dsl	-
vulkan	renderer/src/vulkan/common_layouts.hpp	1	cpp-include	rive/renderer/gpu.hpp	pinned-source-external	renderer/include/rive/renderer/gpu.hpp	97ac849899dedb73a37a8958c58330862482337682b18f99d9b116f052640c9f	vulkan:renderer:common_layouts	-
vulkan	renderer/src/vulkan/common_layouts.hpp	2	cpp-include	rive/renderer/vulkan/vkutil.hpp	owned-source	renderer/include/rive/renderer/vulkan/vkutil.hpp	a953efddf15863a2bd98e4e747581785bd1e852ae1f6491693ee2e30a568115c	vulkan:renderer:common_layouts	vulkan:renderer:vkutil
vulkan	renderer/src/vulkan/common_layouts.hpp	3	cpp-include	shaders/constants.glsl	owned-source	renderer/src/shaders/constants.glsl	eefc0b9115beb4fe87b85431b0c683fdec73244c044278e97fdba0c96014bb56	vulkan:renderer:common_layouts	shader:source:constants
vulkan	renderer/src/vulkan/common_layouts.hpp	4	cpp-include	array	external-sdk-or-system	-	-	vulkan:renderer:common_layouts	-
vulkan	renderer/src/vulkan/common_layouts.hpp	5	cpp-include	vulkan/vulkan.h	external-sdk-or-system	-	-	vulkan:renderer:common_layouts	-
vulkan	renderer/src/vulkan/draw_pipeline_layout_vulkan.cpp	5	cpp-include	draw_pipeline_layout_vulkan.hpp	owned-source	renderer/src/vulkan/draw_pipeline_layout_vulkan.hpp	eb0d68eb2db0c64680e70ee9c2c223266a182612b26af2e40cde3302ba9261a0	vulkan:renderer:draw_pipeline_layout	vulkan:renderer:draw_pipeline_layout
vulkan	renderer/src/vulkan/draw_pipeline_layout_vulkan.cpp	7	cpp-include	rive/renderer/stack_vector.hpp	pinned-source-external	renderer/include/rive/renderer/stack_vector.hpp	133abf6cebefc5b4b1e7e6d246d65747ad4504ca4fa073b6b5e6dea13797c896	vulkan:renderer:draw_pipeline_layout	-
vulkan	renderer/src/vulkan/draw_pipeline_layout_vulkan.cpp	8	cpp-include	rive/renderer/vulkan/vulkan_context.hpp	owned-source	renderer/include/rive/renderer/vulkan/vulkan_context.hpp	d1491ee3c8c551e628c1189d8461aa72618e74248380f6b582ac9a9fa7729777	vulkan:renderer:draw_pipeline_layout	vulkan:renderer:vulkan_context
vulkan	renderer/src/vulkan/draw_pipeline_layout_vulkan.cpp	9	cpp-include	rive/renderer/vulkan/render_context_vulkan_impl.hpp	owned-source	renderer/include/rive/renderer/vulkan/render_context_vulkan_impl.hpp	3e11537fd433b50b59ca30e34a7688aba931f372c57e4ca14322b5307eaae294	vulkan:renderer:draw_pipeline_layout	vulkan:renderer:render_context_vulkan_impl
vulkan	renderer/src/vulkan/draw_pipeline_layout_vulkan.cpp	10	cpp-include	shaders/constants.glsl	owned-source	renderer/src/shaders/constants.glsl	eefc0b9115beb4fe87b85431b0c683fdec73244c044278e97fdba0c96014bb56	vulkan:renderer:draw_pipeline_layout	shader:source:constants
vulkan	renderer/src/vulkan/draw_pipeline_layout_vulkan.cpp	11	cpp-include	pipeline_manager_vulkan.hpp	owned-source	renderer/src/vulkan/pipeline_manager_vulkan.hpp	1c3ab80e28d67f6a4921e52a53f686fb42639218c5f3a9db8e38440a8c9a8072	vulkan:renderer:draw_pipeline_layout	vulkan:renderer:pipeline_manager
vulkan	renderer/src/vulkan/draw_pipeline_layout_vulkan.hpp	7	cpp-include	vulkan/vulkan.h	external-sdk-or-system	-	-	vulkan:renderer:draw_pipeline_layout	-
vulkan	renderer/src/vulkan/draw_pipeline_layout_vulkan.hpp	9	cpp-include	rive/renderer/gpu.hpp	pinned-source-external	renderer/include/rive/renderer/gpu.hpp	97ac849899dedb73a37a8958c58330862482337682b18f99d9b116f052640c9f	vulkan:renderer:draw_pipeline_layout	-
